date,team_name,opponent,xGF,xGA,xGF%,CF%,FF%,SF%,HDCF%,SCF%,PDO
2022-11-25,Minnesota Wild,Toronto Maple Leafs,1.55,2.25,40.77,52.75,45.0,39.47,50.0,44.74,0.893
2022-11-25,Toronto Maple Leafs,Minnesota Wild,2.25,1.55,59.23,47.25,55.0,60.53,50.0,55.26,1.107
2022-11-25,Anaheim Ducks,Ottawa Senators,1.31,1.66,44.19,42.11,40.38,44.74,55.56,51.52,0.964
2022-11-25,Ottawa Senators,Anaheim Ducks,1.66,1.31,55.81,57.89,59.62,55.26,44.44,48.48,1.036
2022-11-25,Philadelphia Flyers,Pittsburgh Penguins,1.45,2.16,40.2,44.44,51.56,51.92,42.11,31.71,0.877
2022-11-25,Pittsburgh Penguins,Philadelphia Flyers,2.16,1.45,59.8,55.56,48.44,48.08,57.89,68.29,1.123
2022-11-25,Arizona Coyotes,Detroit Red Wings,0.91,2.82,24.5,35.71,33.9,36.36,25.0,38.1,1.119
2022-11-25,Detroit Red Wings,Arizona Coyotes,2.82,0.91,75.5,64.29,66.1,63.64,75.0,61.9,0.881
2022-11-25,Columbus Blue Jackets,New York Islanders,1.61,0.97,62.42,48.05,54.35,58.62,60.0,51.43,0.917
2022-11-25,New York Islanders,Columbus Blue Jackets,0.97,1.61,37.58,51.95,45.65,41.38,40.0,48.57,1.083
2022-11-25,Buffalo Sabres,New Jersey Devils,2.6,3.2,44.75,42.61,42.35,40.3,41.67,39.34,0.962
2022-11-25,New Jersey Devils,Buffalo Sabres,3.2,2.6,55.25,57.39,57.65,59.7,58.33,60.66,1.038
2022-11-25,St Louis Blues,Tampa Bay Lightning,1.44,2.73,34.6,47.25,42.65,50.0,33.33,50.0,0.913
2022-11-25,Tampa Bay Lightning,St Louis Blues,2.73,1.44,65.4,52.75,57.35,50.0,66.67,50.0,1.087
2022-11-25,Seattle Kraken,Vegas Golden Knights,2.17,1.55,58.3,57.78,57.63,59.09,64.29,62.26,1.098
2022-11-25,Vegas Golden Knights,Seattle Kraken,1.55,2.17,41.7,42.22,42.37,40.91,35.71,37.74,0.902
2022-11-25,Dallas Stars,Winnipeg Jets,2.16,2.01,51.79,54.55,55.22,54.17,50.0,54.76,0.857
2022-11-25,Winnipeg Jets,Dallas Stars,2.01,2.16,48.21,45.45,44.78,45.83,50.0,45.24,1.143
2022-11-25,Los Angeles Kings,San Jose Sharks,2.1,2.75,43.31,46.46,48.57,50.0,38.1,46.15,1.042
2022-11-25,San Jose Sharks,Los Angeles Kings,2.75,2.1,56.69,53.54,51.43,50.0,61.9,53.85,0.958
2022-11-26,Edmonton Oilers,New York Rangers,2.88,1.47,66.27,65.48,67.16,56.82,62.5,70.27,0.962
2022-11-26,New York Rangers,Edmonton Oilers,1.47,2.88,33.73,34.52,32.84,43.18,37.5,29.73,1.038
2022-11-26,Carolina Hurricanes,Calgary Flames,2.74,1.56,63.71,58.24,58.57,64.44,66.67,64.58,0.972
2022-11-26,Calgary Flames,Carolina Hurricanes,1.56,2.74,36.29,41.76,41.43,35.56,33.33,35.42,1.028
2022-11-26,Florida Panthers,St Louis Blues,2.86,1.89,60.25,50.56,53.42,51.61,60.87,55.56,0.96
2022-11-26,St Louis Blues,Florida Panthers,1.89,2.86,39.75,49.44,46.58,48.39,39.13,44.44,1.04
2022-11-26,Pittsburgh Penguins,Toronto Maple Leafs,2.14,2.69,44.26,48.35,47.89,41.82,47.83,48.98,0.918
2022-11-26,Toronto Maple Leafs,Pittsburgh Penguins,2.69,2.14,55.74,51.65,52.11,58.18,52.17,51.02,1.082
2022-11-26,New Jersey Devils,Washington Capitals,1.48,2.29,39.27,35.48,42.03,47.17,38.46,34.62,1.16
2022-11-26,Washington Capitals,New Jersey Devils,2.29,1.48,60.73,64.52,57.97,52.83,61.54,65.38,0.84
2022-11-26,New York Islanders,Philadelphia Flyers,1.28,2.22,36.61,41.98,39.06,39.02,33.33,40.48,1.108
2022-11-26,Philadelphia Flyers,New York Islanders,2.22,1.28,63.39,58.02,60.94,60.98,66.67,59.52,0.893
2022-11-26,Colorado Avalanche,Dallas Stars,1.92,1.2,61.48,49.33,50.0,51.92,62.5,71.43,1.111
2022-11-26,Dallas Stars,Colorado Avalanche,1.2,1.92,38.52,50.67,50.0,48.08,37.5,28.57,0.889
2022-11-26,Vancouver Canucks,Vegas Golden Knights,1.8,2.03,46.97,50.51,50.0,57.45,26.67,54.17,1.024
2022-11-26,Vegas Golden Knights,Vancouver Canucks,2.03,1.8,53.03,49.49,50.0,42.55,73.33,45.83,0.976
2022-11-27,Arizona Coyotes,Minnesota Wild,1.19,1.7,41.21,44.87,50.0,46.51,41.67,50.0,1.013
2022-11-27,Minnesota Wild,Arizona Coyotes,1.7,1.19,58.79,55.13,50.0,53.49,58.33,50.0,0.987
2022-11-27,Chicago Blackhawks,Winnipeg Jets,2.38,1.68,58.67,42.53,46.27,36.54,68.75,51.16,0.901
2022-11-27,Winnipeg Jets,Chicago Blackhawks,1.68,2.38,41.33,57.47,53.73,63.46,31.25,48.84,1.099
2022-11-27,Anaheim Ducks,Seattle Kraken,1.88,1.98,48.67,51.35,51.67,50.0,60.0,48.48,0.857
2022-11-27,Seattle Kraken,Anaheim Ducks,1.98,1.88,51.33,48.65,48.33,50.0,40.0,51.52,1.143
2022-11-27,San Jose Sharks,Vancouver Canucks,2.18,2.02,51.96,52.63,60.0,64.71,52.94,49.12,0.894
2022-11-27,Vancouver Canucks,San Jose Sharks,2.02,2.18,48.04,47.37,40.0,35.29,47.06,50.88,1.106
2022-11-27,Los Angeles Kings,Ottawa Senators,1.91,3.21,37.29,45.76,45.68,41.38,35.0,43.64,0.971
2022-11-27,Ottawa Senators,Los Angeles Kings,3.21,1.91,62.71,54.24,54.32,58.62,65.0,56.36,1.029
2022-11-28,New Jersey Devils,New York Rangers,1.91,1.97,49.21,50.56,50.68,50.0,43.75,43.18,1.071
2022-11-28,New York Rangers,New Jersey Devils,1.97,1.91,50.79,49.44,49.32,50.0,56.25,56.82,0.929
2022-11-28,Buffalo Sabres,Tampa Bay Lightning,3.15,2.35,57.34,51.11,50.68,58.7,64.29,48.84,1.08
2022-11-28,Tampa Bay Lightning,Buffalo Sabres,2.35,3.15,42.66,48.89,49.32,41.3,35.71,51.16,0.92
2022-11-28,Detroit Red Wings,Toronto Maple Leafs,2.45,1.73,58.61,68.54,64.06,63.64,60.0,62.5,0.907
2022-11-28,Toronto Maple Leafs,Detroit Red Wings,1.73,2.45,41.39,31.46,35.94,36.36,40.0,37.5,1.093
2022-11-28,Columbus Blue Jackets,Vegas Golden Knights,2.22,2.3,49.1,50.5,48.68,47.17,52.63,52.17,1.009
2022-11-28,Vegas Golden Knights,Columbus Blue Jackets,2.3,2.22,50.9,49.5,51.32,52.83,47.37,47.83,0.991
2022-11-28,Dallas Stars,St Louis Blues,2.12,2.5,45.91,55.79,48.48,48.89,47.62,61.82,1.093
2022-11-28,St Louis Blues,Dallas Stars,2.5,2.12,54.09,44.21,51.52,51.11,52.38,38.18,0.907
2022-11-28,Edmonton Oilers,Florida Panthers,2.04,2.26,47.35,56.32,54.41,55.77,52.38,55.32,0.948
2022-11-28,Florida Panthers,Edmonton Oilers,2.26,2.04,52.65,43.68,45.59,44.23,47.62,44.68,1.052
2022-11-29,Carolina Hurricanes,Pittsburgh Penguins,2.55,2.68,48.72,52.88,56.25,53.13,36.0,37.21,1.025
2022-11-29,Pittsburgh Penguins,Carolina Hurricanes,2.68,2.55,51.28,47.12,43.75,46.88,64.0,62.79,0.975
2022-11-29,New York Islanders,Philadelphia Flyers,1.19,1.98,37.56,45.68,40.74,38.1,38.46,45.45,0.962
2022-11-29,Philadelphia Flyers,New York Islanders,1.98,1.19,62.44,54.32,59.26,61.9,61.54,54.55,1.038
2022-11-29,Montreal Canadiens,San Jose Sharks,1.71,1.31,56.57,73.61,69.39,72.73,50.0,69.23,0.667
2022-11-29,San Jose Sharks,Montreal Canadiens,1.31,1.71,43.43,26.39,30.61,27.27,50.0,30.77,1.333
2022-11-29,Boston Bruins,Tampa Bay Lightning,1.55,1.0,60.63,47.06,51.72,51.11,80.0,48.78,1.043
2022-11-29,Tampa Bay Lightning,Boston Bruins,1.0,1.55,39.37,52.94,48.28,48.89,20.0,51.22,0.957
2022-11-29,Anaheim Ducks,Nashville Predators,2.27,3.13,41.96,45.76,44.71,47.14,40.74,42.86,1.003
2022-11-29,Nashville Predators,Anaheim Ducks,3.13,2.27,58.04,54.24,55.29,52.86,59.26,57.14,0.997
2022-11-29,Colorado Avalanche,Winnipeg Jets,2.57,1.51,62.95,58.54,59.68,64.0,66.67,58.06,0.778
2022-11-29,Winnipeg Jets,Colorado Avalanche,1.51,2.57,37.05,41.46,40.32,36.0,33.33,41.94,1.222
2022-11-29,Calgary Flames,Florida Panthers,1.53,1.81,45.7,45.71,44.83,35.9,41.67,39.39,1.206
2022-11-29,Florida Panthers,Calgary Flames,1.81,1.53,54.3,54.29,55.17,64.1,58.33,60.61,0.794
2022-11-29,Vancouver Canucks,Washington Capitals,1.71,2.78,38.06,47.5,49.25,48.0,23.53,43.24,0.888
2022-11-29,Washington Capitals,Vancouver Canucks,2.78,1.71,61.94,52.5,50.75,52.0,76.47,56.76,1.112
2022-11-29,Los Angeles Kings,Seattle Kraken,2.56,2.36,52.1,50.53,50.63,51.85,50.0,48.08,0.984
2022-11-29,Seattle Kraken,Los Angeles Kings,2.36,2.56,47.9,49.47,49.37,48.15,50.0,51.92,1.016
2022-11-30,Buffalo Sabres,Detroit Red Wings,2.31,2.44,48.61,45.78,43.66,42.0,50.0,52.17,0.957
2022-11-30,Detroit Red Wings,Buffalo Sabres,2.44,2.31,51.39,54.22,56.34,58.0,50.0,47.83,1.043
2022-11-30,New York Rangers,Ottawa Senators,2.44,2.68,47.66,51.92,52.56,51.72,50.0,52.94,1.064
2022-11-30,Ottawa Senators,New York Rangers,2.68,2.44,52.34,48.08,47.44,48.28,50.0,47.06,0.936
2022-11-30,San Jose Sharks,Toronto Maple Leafs,2.24,1.9,54.07,48.39,52.46,45.65,47.62,49.02,0.968
2022-11-30,Toronto Maple Leafs,San Jose Sharks,1.9,2.24,45.93,51.61,47.54,54.35,52.38,50.98,1.032
2022-11-30,Chicago Blackhawks,Edmonton Oilers,1.8,2.51,41.83,43.84,36.54,38.1,52.63,45.83,0.933
2022-11-30,Edmonton Oilers,Chicago Blackhawks,2.51,1.8,58.17,56.16,63.46,61.9,47.37,54.17,1.067
2022-12-01,Buffalo Sabres,Colorado Avalanche,1.47,1.45,50.32,62.5,58.0,54.29,56.25,51.52,0.98
2022-12-01,Colorado Avalanche,Buffalo Sabres,1.45,1.47,49.68,37.5,42.0,45.71,43.75,48.48,1.02
2022-12-01,New Jersey Devils,Nashville Predators,2.26,1.61,58.49,47.73,51.61,53.49,55.0,46.34,0.943
2022-12-01,Nashville Predators,New Jersey Devils,1.61,2.26,41.51,52.27,48.39,46.51,45.0,53.66,1.057
2022-12-01,Philadelphia Flyers,Tampa Bay Lightning,0.86,2.68,24.34,40.7,41.27,43.9,6.25,28.57,0.925
2022-12-01,Tampa Bay Lightning,Philadelphia Flyers,2.68,0.86,75.66,59.3,58.73,56.1,93.75,71.43,1.075
2022-12-01,Pittsburgh Penguins,Vegas Golden Knights,2.46,1.49,62.17,60.38,54.43,62.07,75.0,65.96,1.038
2022-12-01,Vegas Golden Knights,Pittsburgh Penguins,1.49,2.46,37.83,39.62,45.57,37.93,25.0,34.04,0.962
2022-12-01,Carolina Hurricanes,St Louis Blues,2.98,1.65,64.46,62.82,61.19,60.0,70.59,68.89,1.05
2022-12-01,St Louis Blues,Carolina Hurricanes,1.65,2.98,35.54,37.18,38.81,40.0,29.41,31.11,0.95
2022-12-01,Edmonton Oilers,Minnesota Wild,1.15,2.11,35.35,43.53,40.68,40.48,23.08,35.0,0.998
2022-12-01,Minnesota Wild,Edmonton Oilers,2.11,1.15,64.65,56.47,59.32,59.52,76.92,65.0,1.002
2022-12-01,Anaheim Ducks,Dallas Stars,1.58,3.42,31.53,36.36,37.68,37.74,37.04,36.36,0.909
2022-12-01,Dallas Stars,Anaheim Ducks,3.42,1.58,68.47,63.64,62.32,62.26,62.96,63.64,1.091
2022-12-01,Calgary Flames,Montreal Canadiens,2.75,1.44,65.69,64.84,59.7,64.58,77.78,66.67,0.973
2022-12-01,Montreal Canadiens,Calgary Flames,1.44,2.75,34.31,35.16,40.3,35.42,22.22,33.33,1.027
2022-12-01,Florida Panthers,Vancouver Canucks,3.22,1.71,65.35,51.58,49.35,50.0,76.19,67.39,1.143
2022-12-01,Vancouver Canucks,Florida Panthers,1.71,3.22,34.65,48.42,50.65,50.0,23.81,32.61,0.857
2022-12-01,Seattle Kraken,Washington Capitals,1.86,1.49,55.57,68.48,62.9,60.53,46.67,63.83,0.977
2022-12-01,Washington Capitals,Seattle Kraken,1.49,1.86,44.43,31.52,37.1,39.47,53.33,36.17,1.023
2022-12-01,Arizona Coyotes,Los Angeles Kings,1.73,1.38,55.48,43.94,46.81,37.93,56.25,56.41,1.126
2022-12-01,Los Angeles Kings,Arizona Coyotes,1.38,1.73,44.52,56.06,53.19,62.07,43.75,43.59,0.874
2022-12-02,New York Rangers,Ottawa Senators,2.16,2.0,51.89,54.02,49.21,46.51,42.86,48.0,1.1
2022-12-02,Ottawa Senators,New York Rangers,2.0,2.16,48.11,45.98,50.79,53.49,57.14,52.0,0.9
2022-12-02,Nashville Predators,New York Islanders,0.97,2.65,26.76,34.02,33.78,28.3,23.81,25.0,1.0
2022-12-02,New York Islanders,Nashville Predators,2.65,0.97,73.24,65.98,66.22,71.7,76.19,75.0,1.0
2022-12-02,Columbus Blue Jackets,Winnipeg Jets,1.7,3.08,35.56,41.18,40.91,46.67,27.27,29.79,1.19
2022-12-02,Winnipeg Jets,Columbus Blue Jackets,3.08,1.7,64.44,58.82,59.09,53.33,72.73,70.21,0.81
2022-12-03,Anaheim Ducks,Minnesota Wild,1.39,3.26,29.87,35.85,36.9,36.36,26.32,30.0,0.97
2022-12-03,Minnesota Wild,Anaheim Ducks,3.26,1.39,70.13,64.15,63.1,63.64,73.68,70.0,1.03
2022-12-03,Boston Bruins,Colorado Avalanche,3.04,1.69,64.23,55.68,58.21,58.18,70.83,59.62,1.082
2022-12-03,Colorado Avalanche,Boston Bruins,1.69,3.04,35.77,44.32,41.79,41.82,29.17,40.38,0.918
2022-12-03,Edmonton Oilers,Montreal Canadiens,1.98,1.87,51.41,37.5,35.09,36.59,50.0,48.48,1.095
2022-12-03,Montreal Canadiens,Edmonton Oilers,1.87,1.98,48.59,62.5,64.91,63.41,50.0,51.52,0.905
2022-12-03,New Jersey Devils,Philadelphia Flyers,1.38,1.61,46.16,43.21,44.07,40.0,50.0,43.9,1.146
2022-12-03,Philadelphia Flyers,New Jersey Devils,1.61,1.38,53.84,56.79,55.93,60.0,50.0,56.1,0.854
2022-12-03,Ottawa Senators,San Jose Sharks,2.24,1.61,58.24,60.23,56.72,54.9,40.0,54.29,1.028
2022-12-03,San Jose Sharks,Ottawa Senators,1.61,2.24,41.76,39.77,43.28,45.1,60.0,45.71,0.972
2022-12-03,Pittsburgh Penguins,St Louis Blues,2.5,1.43,63.65,57.78,59.09,57.45,68.42,62.75,1.011
2022-12-03,St Louis Blues,Pittsburgh Penguins,1.43,2.5,36.35,42.22,40.91,42.55,31.58,37.25,0.989
2022-12-03,Tampa Bay Lightning,Toronto Maple Leafs,2.22,2.0,52.59,55.0,53.97,48.94,44.44,53.06,1.002
2022-12-03,Toronto Maple Leafs,Tampa Bay Lightning,2.0,2.22,47.41,45.0,46.03,51.06,55.56,46.94,0.998
2022-12-03,Detroit Red Wings,Vegas Golden Knights,2.36,2.42,49.44,53.61,50.82,47.5,47.06,53.85,0.905
2022-12-03,Vegas Golden Knights,Detroit Red Wings,2.42,2.36,50.56,46.39,49.18,52.5,52.94,46.15,1.095
2022-12-03,Chicago Blackhawks,New York Rangers,0.86,2.22,27.8,37.65,30.91,38.89,28.57,30.23,1.071
2022-12-03,New York Rangers,Chicago Blackhawks,2.22,0.86,72.2,62.35,69.09,61.11,71.43,69.77,0.929
2022-12-03,Arizona Coyotes,Vancouver Canucks,1.39,2.21,38.68,43.04,50.88,50.0,25.0,42.11,1.0
2022-12-03,Vancouver Canucks,Arizona Coyotes,2.21,1.39,61.32,56.96,49.12,50.0,75.0,57.89,1.0
2022-12-03,Florida Panthers,Seattle Kraken,2.4,3.06,43.94,43.3,40.79,38.89,52.0,40.82,1.065
2022-12-03,Seattle Kraken,Florida Panthers,3.06,2.4,56.06,56.7,59.21,61.11,48.0,59.18,0.935
2022-12-03,Calgary Flames,Washington Capitals,2.22,1.23,64.39,63.73,61.04,58.49,70.0,61.36,1.129
2022-12-03,Washington Capitals,Calgary Flames,1.23,2.22,35.61,36.27,38.96,41.51,30.0,38.64,0.871
2022-12-03,Carolina Hurricanes,Los Angeles Kings,2.85,2.55,52.72,50.51,55.56,50.0,51.61,45.76,1.069
2022-12-03,Los Angeles Kings,Carolina Hurricanes,2.55,2.85,47.28,49.49,44.44,50.0,48.39,54.24,0.931
2022-12-04,Anaheim Ducks,Winnipeg Jets,2.4,3.33,41.95,46.53,40.26,42.31,42.86,44.0,0.958
2022-12-04,Winnipeg Jets,Anaheim Ducks,3.33,2.4,58.05,53.47,59.74,57.69,57.14,56.0,1.042
2022-12-04,Dallas Stars,Minnesota Wild,2.04,1.88,52.02,56.25,49.18,51.11,53.33,57.5,1.038
2022-12-04,Minnesota Wild,Dallas Stars,1.88,2.04,47.98,43.75,50.82,48.89,46.67,42.5,0.962
2022-12-04,Columbus Blue Jackets,Detroit Red Wings,1.51,1.61,48.46,45.95,46.3,45.24,50.0,51.61,0.966
2022-12-04,Detroit Red Wings,Columbus Blue Jackets,1.61,1.51,51.54,54.05,53.7,54.76,50.0,48.39,1.034
2022-12-04,Buffalo Sabres,San Jose Sharks,3.32,1.75,65.46,55.17,55.07,54.39,59.09,60.71,1.02
2022-12-04,San Jose Sharks,Buffalo Sabres,1.75,3.32,34.54,44.83,44.93,45.61,40.91,39.29,0.98
2022-12-04,Chicago Blackhawks,New York Islanders,2.12,2.36,47.41,44.04,43.42,36.54,52.63,42.86,0.909
2022-12-04,New York Islanders,Chicago Blackhawks,2.36,2.12,52.59,55.96,56.58,63.46,47.37,57.14,1.091
2022-12-05,Colorado Avalanche,Philadelphia Flyers,2.25,1.32,63.01,58.89,53.97,48.98,69.23,62.86,0.962
2022-12-05,Philadelphia Flyers,Colorado Avalanche,1.32,2.25,36.99,41.11,46.03,51.02,30.77,37.14,1.038
2022-12-05,New York Rangers,St Louis Blues,1.34,2.05,39.49,44.59,43.4,43.48,28.57,46.15,1.085
2022-12-05,St Louis Blues,New York Rangers,2.05,1.34,60.51,55.41,56.6,56.52,71.43,53.85,0.915
2022-12-05,Boston Bruins,Vegas Golden Knights,2.42,2.07,53.93,54.35,57.75,61.7,50.0,54.0,0.902
2022-12-05,Vegas Golden Knights,Boston Bruins,2.07,2.42,46.07,45.65,42.25,38.3,50.0,46.0,1.098
2022-12-05,Edmonton Oilers,Washington Capitals,1.54,2.55,37.7,47.52,48.05,45.76,37.5,42.86,0.975
2022-12-05,Washington Capitals,Edmonton Oilers,2.55,1.54,62.3,52.48,51.95,54.24,62.5,57.14,1.025
2022-12-05,Arizona Coyotes,Calgary Flames,1.51,1.77,46.03,42.25,46.0,42.11,45.45,41.03,1.08
2022-12-05,Calgary Flames,Arizona Coyotes,1.77,1.51,53.97,57.75,54.0,57.89,54.55,58.97,0.92
2022-12-05,Montreal Canadiens,Vancouver Canucks,2.88,2.73,51.35,50.0,49.33,44.44,50.0,50.0,1.083
2022-12-05,Vancouver Canucks,Montreal Canadiens,2.73,2.88,48.65,50.0,50.67,55.56,50.0,50.0,0.917
2022-12-06,Chicago Blackhawks,New Jersey Devils,1.29,2.81,31.48,32.58,34.38,40.0,27.78,29.55,0.926
2022-12-06,New Jersey Devils,Chicago Blackhawks,2.81,1.29,68.52,67.42,65.63,60.0,72.22,70.45,1.074
2022-12-06,Columbus Blue Jackets,Pittsburgh Penguins,2.1,2.6,44.69,55.21,47.89,51.02,52.17,45.65,0.957
2022-12-06,Pittsburgh Penguins,Columbus Blue Jackets,2.6,2.1,55.31,44.79,52.11,48.98,47.83,54.35,1.043
2022-12-06,Detroit Red Wings,Tampa Bay Lightning,2.72,4.73,36.51,39.62,37.93,35.48,36.84,37.14,1.091
2022-12-06,Tampa Bay Lightning,Detroit Red Wings,4.73,2.72,63.49,60.38,62.07,64.52,63.16,62.86,0.909
2022-12-06,Los Angeles Kings,Ottawa Senators,2.03,1.49,57.68,52.63,54.1,54.55,65.0,54.17,1.125
2022-12-06,Ottawa Senators,Los Angeles Kings,1.49,2.03,42.32,47.37,45.9,45.45,35.0,45.83,0.875
2022-12-06,New York Islanders,St Louis Blues,3.74,2.71,58.01,59.18,56.0,59.32,58.33,52.54,0.849
2022-12-06,St Louis Blues,New York Islanders,2.71,3.74,41.99,40.82,44.0,40.68,41.67,47.46,1.151
2022-12-06,Florida Panthers,Winnipeg Jets,2.99,1.72,63.54,57.89,57.69,60.38,75.0,57.14,0.936
2022-12-06,Winnipeg Jets,Florida Panthers,1.72,2.99,36.46,42.11,42.31,39.62,25.0,42.86,1.064
2022-12-06,Dallas Stars,Toronto Maple Leafs,2.47,2.33,51.5,59.57,56.72,54.76,56.52,53.19,0.842
2022-12-06,Toronto Maple Leafs,Dallas Stars,2.33,2.47,48.5,40.43,43.28,45.24,43.48,46.81,1.158
2022-12-06,Anaheim Ducks,Carolina Hurricanes,1.46,2.64,35.6,41.12,38.36,41.82,31.58,35.42,1.037
2022-12-06,Carolina Hurricanes,Anaheim Ducks,2.64,1.46,64.4,58.88,61.64,58.18,68.42,64.58,0.963
2022-12-06,Montreal Canadiens,Seattle Kraken,1.08,2.51,30.13,36.84,33.96,36.11,28.57,27.03,1.144
2022-12-06,Seattle Kraken,Montreal Canadiens,2.51,1.08,69.87,63.16,66.04,63.89,71.43,72.97,0.856
2022-12-07,Buffalo Sabres,Columbus Blue Jackets,1.1,2.02,35.41,52.56,47.37,54.76,46.15,43.24,1.05
2022-12-07,Columbus Blue Jackets,Buffalo Sabres,2.02,1.1,64.59,47.44,52.63,45.24,53.85,56.76,0.95
2022-12-07,Philadelphia Flyers,Washington Capitals,1.65,1.94,45.88,51.85,57.38,52.5,35.29,43.59,0.947
2022-12-07,Washington Capitals,Philadelphia Flyers,1.94,1.65,54.12,48.15,42.62,47.5,64.71,56.41,1.053
2022-12-07,Calgary Flames,Minnesota Wild,1.28,1.59,44.64,45.83,44.23,44.44,43.75,39.39,0.975
2022-12-07,Minnesota Wild,Calgary Flames,1.59,1.28,55.36,54.17,55.77,55.56,56.25,60.61,1.025
2022-12-07,Boston Bruins,Colorado Avalanche,2.13,0.95,69.12,60.92,60.61,60.78,69.23,71.88,1.129
2022-12-07,Colorado Avalanche,Boston Bruins,0.95,2.13,30.88,39.08,39.39,39.22,30.77,28.13,0.871
2022-12-07,Arizona Coyotes,Edmonton Oilers,1.27,2.35,34.99,38.03,40.74,38.46,35.29,31.71,0.817
2022-12-07,Edmonton Oilers,Arizona Coyotes,2.35,1.27,65.01,61.97,59.26,61.54,64.71,68.29,1.183
2022-12-07,New York Rangers,Vegas Golden Knights,1.43,1.39,50.67,45.12,58.82,60.98,47.06,48.65,1.12
2022-12-07,Vegas Golden Knights,New York Rangers,1.39,1.43,49.33,54.88,41.18,39.02,52.94,51.35,0.88
2022-12-07,San Jose Sharks,Vancouver Canucks,2.79,1.99,58.39,59.38,59.09,62.0,70.0,64.29,0.939
2022-12-07,Vancouver Canucks,San Jose Sharks,1.99,2.79,41.61,40.63,40.91,38.0,30.0,35.71,1.061
2022-12-08,Detroit Red Wings,Florida Panthers,1.25,2.49,33.41,33.33,35.0,29.27,13.33,28.26,0.828
2022-12-08,Florida Panthers,Detroit Red Wings,2.49,1.25,66.59,66.67,65.0,70.73,86.67,71.74,1.172
2022-12-08,Los Angeles Kings,Toronto Maple Leafs,1.0,3.15,23.99,44.21,41.1,38.89,19.05,26.42,0.879
2022-12-08,Toronto Maple Leafs,Los Angeles Kings,3.15,1.0,76.01,55.79,58.9,61.11,80.95,73.58,1.121
2022-12-08,Nashville Predators,Tampa Bay Lightning,2.02,1.96,50.79,47.92,49.25,51.72,43.75,43.18,0.926
2022-12-08,Tampa Bay Lightning,Nashville Predators,1.96,2.02,49.21,52.08,50.75,48.28,56.25,56.82,1.074
2022-12-08,St Louis Blues,Winnipeg Jets,1.87,1.55,54.76,54.65,54.55,62.79,53.85,50.94,0.887
2022-12-08,Winnipeg Jets,St Louis Blues,1.55,1.87,45.24,45.35,45.45,37.21,46.15,49.06,1.113
2022-12-08,Dallas Stars,Ottawa Senators,1.97,2.23,46.9,45.54,46.88,46.51,46.67,50.0,1.02
2022-12-08,Ottawa Senators,Dallas Stars,2.23,1.97,53.1,54.46,53.13,53.49,53.33,50.0,0.98
2022-12-09,Columbus Blue Jackets,Calgary Flames,1.7,0.88,65.8,47.76,52.83,53.13,81.82,58.06,1.118
2022-12-09,Calgary Flames,Columbus Blue Jackets,0.88,1.7,34.2,52.24,47.17,46.88,18.18,41.94,0.882
2022-12-09,New Jersey Devils,New York Islanders,1.58,2.21,41.7,53.66,50.0,47.37,26.67,52.5,0.861
2022-12-09,New York Islanders,New Jersey Devils,2.21,1.58,58.3,46.34,50.0,52.63,73.33,47.5,1.139
2022-12-09,Buffalo Sabres,Pittsburgh Penguins,1.86,1.51,55.12,53.52,54.39,57.14,53.33,56.76,0.976
2022-12-09,Pittsburgh Penguins,Buffalo Sabres,1.51,1.86,44.88,46.48,45.61,42.86,46.67,43.24,1.024
2022-12-09,Seattle Kraken,Washington Capitals,1.18,3.44,25.58,46.24,36.92,37.25,23.81,38.64,1.021
2022-12-09,Washington Capitals,Seattle Kraken,3.44,1.18,74.42,53.76,63.08,62.75,76.19,61.36,0.979
2022-12-09,Chicago Blackhawks,Winnipeg Jets,1.08,2.63,29.04,39.13,35.71,38.64,18.75,36.96,0.985
2022-12-09,Winnipeg Jets,Chicago Blackhawks,2.63,1.08,70.96,60.87,64.29,61.36,81.25,63.04,1.015
2022-12-09,Edmonton Oilers,Minnesota Wild,2.93,2.24,56.72,56.98,57.81,58.18,58.33,55.1,1.019
2022-12-09,Minnesota Wild,Edmonton Oilers,2.24,2.93,43.28,43.02,42.19,41.82,41.67,44.9,0.981
2022-12-09,Colorado Avalanche,New York Rangers,2.52,1.3,65.91,55.66,55.7,55.56,61.54,71.88,0.993
2022-12-09,New York Rangers,Colorado Avalanche,1.3,2.52,34.09,44.34,44.3,44.44,38.46,28.13,1.007
2022-12-09,Arizona Coyotes,Boston Bruins,1.28,3.43,27.14,32.88,27.87,26.67,29.03,36.73,1.303
2022-12-09,Boston Bruins,Arizona Coyotes,3.43,1.28,72.86,67.12,72.13,73.33,70.97,63.27,0.697
2022-12-09,Philadelphia Flyers,Vegas Golden Knights,2.18,1.8,54.81,47.79,51.28,46.55,60.0,55.56,1.005
2022-12-09,Vegas Golden Knights,Philadelphia Flyers,1.8,2.18,45.19,52.21,48.72,53.45,40.0,44.44,0.995
2022-12-09,Anaheim Ducks,San Jose Sharks,0.89,2.82,23.99,41.67,37.04,44.12,36.84,37.21,0.856
2022-12-09,San Jose Sharks,Anaheim Ducks,2.82,0.89,76.01,58.33,62.96,55.88,63.16,62.79,1.144
2022-12-10,Nashville Predators,Ottawa Senators,1.84,2.05,47.34,43.04,43.86,40.48,46.15,38.89,1.078
2022-12-10,Ottawa Senators,Nashville Predators,2.05,1.84,52.66,56.96,56.14,59.52,53.85,61.11,0.922
